fecha,n1,n2,n3,n4,n5,n6,c,r,hash,hash_simple,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,tmed,prec,tmin,horatmin,tmax,horatmax,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
1986-03-20 21:30:00,11,25,31,35,41,45,14,0,37419936122880,112531354145,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"12,1","0,0","6,0",06:45,"18,2",15:30,"7,8","950,3",09,"946,7",03,51.0
1986-03-27 21:30:00,11,20,22,40,41,46,4,0,73667284305920,112022404146,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"10,5","0,0","4,0",06:10,"17,0",15:30,"11,4","947,9",10,"944,9",16,56.0
1986-04-03 21:30:00,1,7,16,20,36,38,48,0,343598497922,10716203638,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10,2","0,0","4,4",06:20,"16,0",15:00,"6,8","936,2",24,"931,8",04,59.0
1986-04-10 21:30:00,6,12,21,23,35,41,30,0,2233393483840,61221233541,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9,4","7,0","3,1",04:50,"15,8",16:00,"10,6","936,8",00,"932,3",18,47.0
1986-04-17 21:30:00,6,12,26,33,35,45,47,0,35227388874816,61226333545,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"6,4",Ip,"2,2",06:00,"10,7",11:00,"6,9","935,5",10,"933,3",17,63.0
1986-04-24 21:30:00,11,21,34,36,41,44,27,0,19877110745088,112134364144,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"10,0","6,5","5,8",06:20,"14,1",13:30,"8,0","938,6",11,"936,7",05,64.0
1986-05-01 21:30:00,1,6,22,35,47,49,29,0,703721805709378,10622354749,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"15,7","0,0","9,0",06:15,"22,4",14:15,"12,8","942,6",07,"938,2",18,37.0
1986-05-08 21:30:00,2,20,21,31,36,49,18,0,563020823527428,22021313649,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"14,2","0,0","7,4",05:15,"21,1",17:00,"11,7","947,8",24,"944,0",Varias,51.0
1986-05-15 21:30:00,5,10,15,30,36,37,3,0,207232205856,51015303637,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"18,0","0,0","12,0",05:55,"24,0",15:00,"9,2","943,0",11,"940,2",18,46.0
1986-05-22 21:30:00,2,9,16,18,44,46,14,0,87960930550276,20916184446,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"21,8","4,2","15,5",06:00,"28,2",16:05,"8,7","946,5",08,"941,9",17,37.0
